val_loss,auc,val_BinaryAccuracy,val_BinaryCohenKappa,val_BinaryF1Score,val_BinaryRecall,val_BinaryPrecision,epoch,step
0.03629985451698303,0.5510420799255371,0.4583333432674408,0.008045732975006104,0.1946902722120285,0.5789473652839661,0.11702127754688263,0,266
0.040455445647239685,0.5503355264663696,0.4523809552192688,0.005533337593078613,0.19298245012760162,0.5789473652839661,0.11578947305679321,1,533
0.060150180011987686,0.5683504343032837,0.8095238208770752,0.05051219463348389,0.15789473056793213,0.15789473056793213,0.15789473056793213,2,800
0.07142216712236404,0.5559872388839722,0.7976190447807312,0.07602715492248535,0.190476194024086,0.21052631735801697,0.17391304671764374,3,1067
0.09871310740709305,0.5556340217590332,0.7976190447807312,-0.057386159896850586,0.0555555559694767,0.05263157933950424,0.05882352963089943,4,1334
0.12189006060361862,0.5291416645050049,0.8035714030265808,-0.0021692514419555664,0.10810811072587967,0.10526315867900848,0.1111111119389534,5,1601
