val_loss,auc,val_BinaryAccuracy,val_BinaryCohenKappa,val_BinaryF1Score,val_BinaryRecall,val_BinaryPrecision,epoch,step
0.03230288252234459,0.5761904716491699,0.4390243887901306,-0.0005304813385009766,0.14814814925193787,0.5714285969734192,0.08510638028383255,0,268
0.03773634135723114,0.5804761648178101,0.9085366129875183,0.17338711023330688,0.21052631735801697,0.1428571492433548,0.4000000059604645,1,537
0.031006142497062683,0.6623809337615967,0.8475610017776489,0.15983599424362183,0.24242424964904785,0.2857142984867096,0.21052631735801697,2,806
0.03560401126742363,0.666190505027771,0.8292682766914368,0.17410069704055786,0.2631579041481018,0.3571428656578064,0.2083333283662796,3,1075
0.03427976369857788,0.688095211982727,0.8109756112098694,0.10744386911392212,0.20512820780277252,0.2857142984867096,0.1599999964237213,4,1344
0.04698639363050461,0.6442856788635254,0.8536585569381714,0.06285715103149414,0.1428571492433548,0.1428571492433548,0.1428571492433548,5,1613
