val_loss,auc,val_BinaryAccuracy,val_BinaryCohenKappa,val_BinaryF1Score,val_BinaryRecall,val_BinaryPrecision,epoch,step
0.0330975279211998,0.6447427272796631,0.37804877758026123,0.06390595436096191,0.2153846174478531,0.9333333373069763,0.12173912674188614,0,268
0.02927563153207302,0.6076062917709351,0.45121949911117554,0.06142693758010864,0.21052631735801697,0.800000011920929,0.12121212482452393,1,537
0.03243358060717583,0.6205816268920898,0.37804877758026123,0.034960269927978516,0.190476194024086,0.800000011920929,0.10810811072587967,2,806
0.03741641715168953,0.6478747129440308,0.7865853905677795,0.0759819746017456,0.1860465109348297,0.2666666805744171,0.1428571492433548,3,1075
0.03455827012658119,0.6621924638748169,0.6219512224197388,0.06732708215713501,0.20512820780277252,0.5333333611488342,0.1269841343164444,4,1344
